	masa A				
t	x	y	r	θ	
7,100	39,85	-8,945	40,84	-12,65
7,133	38,46	-13,91	40,90	-19,88
7,167	36,78	-18,02	40,95	-26,11
7,200	34,84	-21,83	41,11	-32,07
7,233	31,25	-24,20	39,53	-37,75
7,267	29,62	-26,67	39,86	-41,99
7,300	28,50	-28,12	40,04	-44,61
7,333	28,02	-28,89	40,25	-45,87
7,367	28,14	-28,75	40,23	-45,62
7,400	28,84	-27,73	40,01	-43,88
7,433	30,12	-26,14	39,88	-40,95
7,467	31,87	-23,51	39,60	-36,41
7,500	33,80	-20,48	39,52	-31,21
7,533	37,39	-17,03	41,09	-24,49
7,567	39,05	-12,37	40,96	-17,57
7,600	40,23	-7,228	40,88	-10,18
7,633	40,51	-1,787	40,55	-2,526
7,667	40,37	3,428	40,52	4,853
7,700	39,58	8,675	40,52	12,36
7,733	38,23	13,44	40,52	19,37
7,767	36,51	17,60	40,53	25,74
7,800	34,81	21,02	40,66	31,13
7,833	33,07	23,65	40,65	35,57
7,867	31,69	25,17	40,47	38,46
7,900	30,33	26,42	40,22	41,06
7,933	30,33	26,42	40,22	41,06
7,967	30,69	25,99	40,22	40,25
8,000	31,76	25,20	40,54	38,43
8,033	33,17	23,29	40,53	35,07
8,067	34,81	21,05	40,67	31,16
8,100	36,69	17,43	40,62	25,41
8,133	38,27	13,49	40,58	19,41
8,167	39,63	8,719	40,58	12,41
8,200	40,43	3,517	40,58	4,971
8,233	40,72	-1,787	40,75	-2,513
8,267	40,18	-7,139	40,81	-10,07
8,300	39,05	-12,17	40,90	-17,32
8,333	37,45	-16,80	41,05	-24,17
8,367	35,42	-20,12	40,73	-29,59
8,400	33,52	-23,29	40,82	-34,79
8,433	32,16	-26,02	41,37	-38,97
8,467	30,99	-27,62	41,51	-41,71
8,500	30,38	-28,49	41,65	-43,16
8,533	30,33	-28,56	41,66	-43,27
8,567	30,92	-27,87	41,62	-42,02
8,600	32,07	-26,39	41,53	-39,46
8,633	33,67	-24,21	41,47	-35,71
8,667	35,58	-21,40	41,52	-31,02
8,700	37,58	-18,48	41,88	-26,19
8,733	39,20	-14,03	41,63	-19,69
8,767	39,60	-7,896	40,38	-11,28
8,800	40,51	-3,314	40,65	-4,677
8,833	40,51	1,930	40,56	2,727
8,867	39,88	7,002	40,49	9,958
8,900	38,69	11,75	40,44	16,89
8,933	37,12	15,90	40,38	23,18
8,967	35,37	19,25	40,27	28,55
9,000	33,66	21,88	40,15	33,03
9,033	32,47	24,18	40,48	36,67
9,067	31,52	25,39	40,47	38,85
9,100	31,86	25,30	40,68	38,45
9,133	32,06	25,03	40,67	37,99
9,167	32,79	24,12	40,71	36,33
